id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53984517,Studio with amazing view!,38611123,Geneviève,,Le Plateau-Mont-Royal,45.528018690602956,-73.58714116252447,Entire home/apt,62,90,0,,,1,258,0,
53985028,Studio confortable sous-sol a 15 min Down Town.,437097117,Léa,,Lachine,45.44337,-73.65286,Entire home/apt,123,1,19,2022-09-08,2.75,2,177,19,
54111968,"Homely 1 br street level Apt near metro,HEC,UdeM",438658450,Lui,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49148,-73.62561,Entire home/apt,125,32,1,2022-02-04,0.14,38,251,1,
53990438,Griffintown furnished apartment #306,11943082,We Rent For You,,Le Sud-Ouest,45.491,-73.5573,Entire home/apt,368,2,14,2022-09-05,2.33,46,263,14,
54113127,Central studio 📍 by metro station 🚇 sleeps 2 🔑,201328530,Safa,,Ahuntsic-Cartierville,45.55723,-73.66575,Entire home/apt,59,3,30,2022-09-07,3.67,1,74,30,5147460906
53990443,Charming Life in The Heart of Montréal,199501396,Jian,,Ville-Marie,45.52383,-73.55482,Entire home/apt,338,3,25,2022-09-05,3.64,3,227,25,
54113159,Le chez soi ailleurs,99673397,Billy,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50281,-73.63488,Entire home/apt,76,1,69,2022-09-11,9.00,1,6,69,
54113787,Maison de ville chaleureuse avec spa.,103920968,Gold,,Rivière-des-Prairies-Pointe-aux-Trembles,45.68553,-73.49339,Entire home/apt,150,2,1,2022-08-28,1,1,1,1,
53990535,Griffintown furnished apartment #406,11943082,We Rent For You,,Le Sud-Ouest,45.49242,-73.55768,Entire home/apt,368,2,8,2022-09-11,1.76,46,256,8,
53990605,Griffintown furnished apartment #407,11943082,We Rent For You,,Le Sud-Ouest,45.49033,-73.55884,Entire home/apt,377,2,13,2022-09-11,2.62,46,256,13,
54119624,10 minutes de l'aéroport - détente garantie !!,40588209,Stéphan,,Dorval,45.44036,-73.7329,Entire home/apt,86,1,41,2022-09-11,5.94,1,1,41,
53991017,Griffintown furnished apartment #607,11943082,We Rent For You,,Le Sud-Ouest,45.49197,-73.55767,Entire home/apt,377,2,8,2022-09-03,1.21,46,264,8,
53991065,Griffintown furnished apartment #707,11943082,We Rent For You,,Le Sud-Ouest,45.4903,-73.55888,Entire home/apt,377,2,5,2022-09-11,1.29,46,260,5,
54121514,Stylist Loft PRIME LOCATION next to Centre Bell,438077118,Jeremie,,Ville-Marie,45.49781,-73.57458,Entire home/apt,158,2,14,2022-08-27,2.10,12,189,14,
53991156,Griffintown furnished apartment #908,11943082,We Rent For You,,Le Sud-Ouest,45.49075,-73.55731,Entire home/apt,527,2,20,2022-09-05,3.13,46,256,20,
54121721,Nice new renovated apartment with 2BDR  in MTL,436048128,Linda,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4816,-73.62636,Entire home/apt,148,2,35,2022-08-28,4.77,85,56,35,
53991389,Griffintown furnished apartment #808,11943082,We Rent For You,,Le Sud-Ouest,45.49045,-73.55895,Entire home/apt,527,2,9,2022-08-22,1.31,46,237,9,
54122102,Brand New 2BDRS Old Port Convention Center,438077118,Jeremie,,Ville-Marie,45.50461,-73.56108,Entire home/apt,196,2,22,2022-08-17,3.44,12,175,22,
53991489,Griffintown furnished apartment #1309,11943082,We Rent For You,,Le Sud-Ouest,45.49228,-73.55761,Entire home/apt,417,2,5,2022-09-04,1.09,46,267,5,
54122806,Gem in the city : Modern loft in Old Mtl/DT,438077118,Jeremie,,Ville-Marie,45.50623,-73.56102,Entire home/apt,148,2,16,2022-09-03,2.44,12,162,16,
53998823,Appartement calme (Petite-Patrie) - CITQ 309403,38264239,Laëtitia,,Rosemont-La Petite-Patrie,45.54489,-73.6086,Entire home/apt,99,2,6,2022-06-26,1.48,1,37,6,
54123383,Cozy 2BDRS-2BA-6guests Old MTL | FREE PARKING |,438077118,Jeremie,,Ville-Marie,45.50251,-73.55767,Entire home/apt,247,2,40,2022-08-27,5.83,12,156,40,
54000721,"Close to Metro station, comfy private room",436048128,Linda,,Le Sud-Ouest,45.44968,-73.59199,Private room,30,2,12,2022-08-23,1.61,85,66,12,
54124617,Spacious 4Bdrs/3BA Plateau Mt Royal/Pool Table,438077118,Jeremie,,Le Plateau-Mont-Royal,45.52135,-73.60098,Entire home/apt,178,2,38,2022-08-25,4.52,12,183,38,
54007119,"Le Bellefeuille 
(location 31 jours et plus).",137921345,Nacima & Kamal,,Saint-Léonard,45.58958,-73.57844,Entire home/apt,80,31,1,2022-02-22,0.15,7,345,1,
54126645,Balcony 1BR Business Relocations ★ Modern Suite ★,195501369,Julio,,Ville-Marie,45.51123,-73.56551,Entire home/apt,155,30,0,,,49,227,0,
54013660,Griffintown furnished apartment #1105,11943082,We Rent For You,,Le Sud-Ouest,45.49021,-73.5576,Entire home/apt,517,2,17,2022-09-11,2.49,46,262,17,
54127266,The Diamond in the Rough | 2BR,163068673,David,,Ville-Marie,45.500497058242324,-73.57352059555296,Entire home/apt,257,2,1,2022-08-31,1,2,11,1,
54014056,Super appartement en plein coeur du Plateau!,52322617,Victor,,Le Plateau-Mont-Royal,45.52654,-73.57352,Entire home/apt,65,14,1,2022-07-10,0.46,1,50,1,
54014566,Griffintown furnished apartment #1201,11943082,We Rent For You,,Le Sud-Ouest,45.49178,-73.55757,Entire home/apt,407,2,17,2022-09-11,2.49,46,265,17,
54127665,Stylish Suite Professionals★Relocations★Newcomers★,195501369,Julio,,Ville-Marie,45.51675,-73.56108,Entire home/apt,149,30,11,2022-08-22,1.43,49,254,11,
54130470,"Comfy 1 bedroom apt. near metro, HEC,UdeM",438658450,Lui,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49858,-73.63761,Entire home/apt,80,32,0,,,38,330,0,
54018606,Charming queen hotel room in the heart of old port,421148601,Hygie,,Ville-Marie,45.51065,-73.55345,Entire home/apt,244,1,21,2022-08-27,2.44,6,330,21,
54130539,|Monthly rental★Trendy apartment★10 min downtown|,34188782,Davide,,Mercier-Hochelaga-Maisonneuve,45.54757,-73.53704,Entire home/apt,150,32,1,2022-05-19,0.25,3,347,1,
54021738,Stylish 2Br + Study Condo in the Entertainment Dis,4525751,Kalani,,Ville-Marie,45.49407,-73.56908,Entire home/apt,270,31,1,2022-02-20,0.15,5,364,1,
54023404,Female Beautiful room 6min downtown 3min metro,146743514,Dalya,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49338,-73.62422,Private room,39,30,2,2022-06-30,0.44,22,347,2,
54140313,Charming and Cozy Home Heart of the Plateau,76372377,Olivier,,Le Plateau-Mont-Royal,45.52375,-73.59022,Entire home/apt,208,1,59,2022-09-08,7.34,1,262,59,
54023446,Only available December-May : 3 bedrooms/parking,14515176,Lisa,,Verdun,45.44246,-73.57778,Entire home/apt,149,30,1,2022-04-12,0.19,1,285,1,
54032682,Beautiful Brand New Welcoming Condo in Griffintown,45759533,Giovanni,,Le Sud-Ouest,45.49259,-73.55911,Entire home/apt,65,30,1,2022-08-26,1,3,151,1,
54140742,appartement adorable avec un petit jardinet,20269020,Charles,,Rosemont-La Petite-Patrie,45.54142,-73.58928,Entire home/apt,147,1,8,2022-09-06,2.07,1,86,8,
54142080,F1 - Quiet simple room by McGill and Transport,426923550,Kathleen,,Le Plateau-Mont-Royal,45.51065,-73.57302,Private room,56,5,6,2022-08-03,0.92,12,71,6,
54033925,Cocoon_Living real Life on THE PLATEAU,3207864,Isabelle & Yanick,,Le Plateau-Mont-Royal,45.53531,-73.58112,Entire home/apt,85,31,1,2022-07-31,0.67,1,300,1,
54143803,Room for rent in a large apartment,350965615,Amena,,Ahuntsic-Cartierville,45.5572,-73.6576,Private room,27,14,3,2022-07-23,0.41,3,326,3,
54034150,MODERN 3 BDR NEW ROSEMONT,434955825,Gabrielle,,Mercier-Hochelaga-Maisonneuve,45.58644,-73.56135,Entire home/apt,95,32,0,,,57,71,0,
54145253,3½ | Mon LH bleu adoré - Tout-inclus | Rosemont ⚜,4607064,Gauthier,,Rosemont-La Petite-Patrie,45.54569,-73.59091,Entire home/apt,47,32,1,2022-04-30,0.22,1,159,1,.
54037698,"Cozy 2 Bedroom Apartment in Plateau, Montreal",426334412,Sam,,Le Plateau-Mont-Royal,45.51845,-73.56803,Entire home/apt,213,2,29,2022-08-22,3.45,7,64,29,
54149952,Appartement très bas prix et convivial .,316296406,Boubacar Malé,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49752,-73.62946,Private room,50,14,7,2022-08-14,1.28,2,220,7,
54040701,Stylish two bedroom condo,380482155,Valerie,,Ville-Marie,45.52799,-73.557,Entire home/apt,280,14,1,2022-06-30,0.40,1,220,1,
54150010,Lovely 1-bedroom unit with pool,5487826,Ryan,,Le Sud-Ouest,45.49706,-73.55929,Entire home/apt,110,5,4,2022-07-30,1.40,1,0,4,
54044928,M11 | Deluxe Two Units 2BR+Sofa Bed w/Balcony & Two Parking Spots *Downtown MTL*,283833782,Mark,,Ville-Marie,45.49742,-73.58632,Entire home/apt,400,31,2,2022-08-01,0.82,35,346,2,
54158878,Très grand loft au cœur du vieux rosemont,213903803,Nadia,,Rosemont-La Petite-Patrie,45.55503051290119,-73.57262548059225,Entire home/apt,200,1,0,,,2,175,0,
54048471,Griffintown furnished apartment #1002,11943082,We Rent For You,,Le Sud-Ouest,45.49247,-73.55808,Entire home/apt,334,2,13,2022-09-05,3.12,46,258,13,
54162235,Luxurious Appartement downtown Montreal+Parking,241123619,Basma,,Ville-Marie,45.49602,-73.56898,Entire home/apt,120,20,7,2022-08-01,1.07,1,184,7,
54048830,Griffintown furnished apartment #806,11943082,We Rent For You,,Le Sud-Ouest,45.49216,-73.55751,Entire home/apt,368,2,13,2022-09-11,1.90,46,247,13,
54168023,Spacious 3 bedrooms in DownTown Montreal,439172675,Ra,,Ville-Marie,45.49094,-73.57986,Entire home/apt,163,1,46,2022-09-08,5.80,2,155,46,
54051453,Lovely 1 bedroom in old Montreal/perfect location,57283693,Yankhob,,Ville-Marie,45.50384,-73.5583,Entire home/apt,117,30,2,2022-08-14,0.71,4,348,2,
54056553,La Marie-Antoinette - Studio ancestral,352897882,Krystal,,Le Plateau-Mont-Royal,45.51788,-73.57002,Entire home/apt,117,1,13,2022-09-05,4.87,3,345,13,
54170459,Appartement stylisé,436064943,Nicky,,Rivière-des-Prairies-Pointe-aux-Trembles,45.63564,-73.49552,Entire home/apt,91,2,18,2022-08-22,2.36,3,107,18,
54059130,Renovated Studio Unit with 2 queen size beds. 5mins to McGill,438120660,Joshua,,Le Plateau-Mont-Royal,45.50939,-73.5741,Entire home/apt,93,1,24,2022-08-17,2.96,1,357,24,
54063336,Modern 3Bedroom Apt 6Mins DownTown 16Mins Airport,146743514,Dalya,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49367,-73.62418,Entire home/apt,305,1,1,2022-05-02,0.22,22,365,1,
54175533,Spacious ground floor apartment,133824634,Melanie,,Rosemont-La Petite-Patrie,45.54237,-73.59964,Entire home/apt,99,3,4,2022-05-02,0.54,2,0,4,
54176036,Great 2BR ★Corporate Travel★Relocation★Glen Site★,117827514,Alex,,Le Sud-Ouest,45.47822,-73.59098,Entire home/apt,189,30,1,2022-03-05,0.16,30,181,1,
54064637,Modern 2-bedrm townhouse in heart of Mtl,438168596,Cj,,Le Sud-Ouest,45.49284,-73.56449,Entire home/apt,899,3,5,2022-06-28,1.32,1,0,5,
54178130,Lovely 1 bedroom rental on a cozy borrow central,325229145,Enrique,,Rosemont-La Petite-Patrie,45.53744,-73.60957,Entire home/apt,100,36,0,,,1,365,0,
54078475,"A lovely, private, one bedroom unit :)",109055913,Alireza,,Montréal-Ouest,45.44870998972268,-73.63857174909941,Entire home/apt,52,2,17,2022-08-27,2.04,2,1,17,294253
54178475,"22th Floor King Studio , in the Montreal Downtown",419701779,Amir,,Ville-Marie,45.49919,-73.56272,Entire home/apt,135,14,0,,,1,364,0,
54340581,Lovely 2BDR Condo on Bishop - Downtown MTL,284489108,Leila,,Ville-Marie,45.49745,-73.57938,Entire home/apt,179,2,38,2022-08-23,5.02,27,97,38,
54340582,Spacious Apart-Hotel on Bishop,284489108,Leila,,Ville-Marie,45.4974,-73.57728,Entire home/apt,1921,2,0,,,27,0,0,
54340583,Penthouse Apart-Hotel on Bishop,284489108,Leila,,Ville-Marie,45.49823,-73.57932,Entire home/apt,750,2,0,,,27,0,0,
54180936,"WIFi, Room with own bathroom near metro,HEC,UdeM",438658450,Lui,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49166,-73.62557,Private room,75,32,1,2022-05-01,0.22,38,338,1,
54341677,Mile End 1BR perfect for Business/Relocation ★★★★★,9818417,Andre,,Le Plateau-Mont-Royal,45.52471,-73.59826,Entire home/apt,159,31,0,,,21,182,0,
54183674,NewYork style duplex in Downtown Montreal,439172675,Ra,,Ville-Marie,45.49059,-73.57873,Entire home/apt,140,1,49,2022-09-09,6.45,2,145,49,
54351239,Lovely 1-bedroom condo with free parking,102995305,Belen,,Pierrefonds-Roxboro,45.48993,-73.85574,Private room,40,2,0,,,1,0,0,
54192604,Classy 1BR relocations & newcomers extended stays!,117827514,Alex,,Ville-Marie,45.50982,-73.56061,Entire home/apt,152,30,0,,,30,134,0,
54192946,"City View  Mont Royal, Parc-La Fontaine, Montreal",429982362,Harshita,,Le Plateau-Mont-Royal,45.52709,-73.57377,Entire home/apt,221,3,20,2022-08-22,2.61,4,363,20,
54351801,GREAT LOCATION 2 BDR ST JEAN BLVD in DDO,434955825,Gabrielle,,Dollard-des-Ormeaux,45.47632,-73.84041,Entire home/apt,115,32,1,2022-03-04,0.16,57,77,1,
54353922,Gorgeous Vintage Apartment in the Heart of Plateau,392897432,Katie,,Le Plateau-Mont-Royal,45.53263,-73.5768,Entire home/apt,150,9,2,2022-07-13,0.31,1,69,2,
54200284,Condo calme dans le coin de Villeray! Montréal,65034942,Safa,,Villeray-Saint-Michel-Parc-Extension,45.55025,-73.6263,Entire home/apt,149,2,2,2022-08-22,1.36,3,326,2,
54355287,Lovely 1 bedroom Loft with outdoor parking,441051800,Demetra,,Rosemont-La Petite-Patrie,45.57362,-73.57959,Entire home/apt,135,2,19,2022-09-03,5.04,1,346,19,
54205331,Grande chambre dans logement Plateau Mont-Royal!,42711618,Claude,,Le Plateau-Mont-Royal,45.537837369596055,-73.57836220974433,Private room,100,1,0,,,3,357,0,309805
54366199,M11 | Luxury Mountain View High-Rise 1BR In the Heart of MTL,283833782,Mark,,Ville-Marie,45.49576,-73.57284,Entire home/apt,120,90,0,,,35,0,0,
54366727,"2 BDR with parking, METRO JOLICOEUR",434955825,Gabrielle,,Le Sud-Ouest,45.45654,-73.58669,Entire home/apt,105,32,1,2022-07-04,0.42,57,48,1,
54366729,METRO JOLICOEUR WITH GARAGE 3 BDR 2 BATHROOM,434955825,Gabrielle,,Le Sud-Ouest,45.45533,-73.58734,Entire home/apt,140,32,0,,,57,63,0,
54208391,HUGE UNIQUE LOFT STEPS AWAY FROM DOWNTOWN,391807443,Alexandre,,Mercier-Hochelaga-Maisonneuve,45.53924,-73.54247,Entire home/apt,303,2,27,2022-09-05,3.35,5,103,27,
54210771,Lovely bedroom with garden view,138023798,Kevin,,Verdun,45.46042,-73.54682,Private room,162,2,10,2022-09-05,1.76,1,365,10,
54219474,BEAUTIFUL 1 BED IN A NEW CONDO WITH NEW FURNITURES,326339422,Abubakar,,Saint-Laurent,45.51344,-73.67993,Entire home/apt,180,1,41,2022-09-06,5.62,5,77,41,
54223885,Minimal design house in Montreal,1628525,Mauricio,,Le Sud-Ouest,45.47963,-73.55465,Entire home/apt,410,28,1,2022-05-15,0.25,1,220,1,
54224200,Ville-Marie - Cozy Apartment - 1 Bedroom Queen Bed,6350901,Charles,,Le Plateau-Mont-Royal,45.52815,-73.56396,Entire home/apt,111,1,27,2022-08-29,3.84,8,113,27,
54225159,Charmant appartement sur le plateau mont royal,15331423,Eva,,Le Plateau-Mont-Royal,45.53596,-73.57773,Entire home/apt,119,2,16,2022-08-21,2.34,1,188,16,
54225310,Cozy intimate apt in the city,1015024,Stina,,Villeray-Saint-Michel-Parc-Extension,45.55191,-73.60653,Entire home/apt,107,2,3,2022-07-22,0.71,1,7,3,
54226803,Cozy 1BR Penthouse w/ Large Patio Downtown Mtl,98513064,Arielle,,Ville-Marie,45.49604,-73.57591,Entire home/apt,180,3,22,2022-09-10,2.92,1,125,22,
54226908,Montréal : private room close to downtown,104508482,Geoffroy,,Ville-Marie,45.51761173749159,-73.559522626877,Private room,35,1,0,,,1,223,0,
54227334,METRO BEAUBIEN WITH PARKING/ 4 BDR/2 BTHRM,434955825,Gabrielle,,Rosemont-La Petite-Patrie,45.53444,-73.60167,Entire home/apt,130,32,2,2022-08-01,0.69,57,71,2,
54368768,Bedroom in luminous and well-located shared appt,419105644,Liza,,Le Plateau-Mont-Royal,45.52489,-73.59049,Private room,70,5,1,2022-04-02,0.18,1,52,1,
54228640,Logement entier sur 2 étages Plateau M-Royal.,439744486,Ara,,Le Plateau-Mont-Royal,45.52096,-73.58229,Entire home/apt,151,1,11,2022-08-27,3.55,1,334,11,
54377689,3 Bedroom House perfect location in Pointe Claire,434955825,Gabrielle,,Pointe-Claire,45.46125,-73.80245,Entire home/apt,150,32,1,2022-04-06,0.19,57,41,1,
54384579,Luxury Historic Building 2BR Apt in Down-Town Mtrl,138639468,Jorge,,Ville-Marie,45.49223,-73.57585,Entire home/apt,165,9,5,2022-08-12,1.33,1,241,5,
54389546,M11 | Modern & Comfy 3BR w/ 1.5Bath in the Heart of the City,283833782,Mark,,Le Plateau-Mont-Royal,45.50881,-73.57487,Entire home/apt,164,2,16,2022-04-23,2.25,35,0,16,
54229421,Lovely Open 2 Bedrooms,55337981,Filo,,Ville-Marie,45.51137,-73.55814,Private room,200,1,1,2022-08-11,0.88,3,312,1,
54390842,Room for rent,350965615,Amena,,Ahuntsic-Cartierville,45.55572,-73.65547,Private room,49,14,2,2022-06-16,0.45,3,344,2,
54230967,Magnificent renovated accommodation / Free parking,439768829,Arjol,,LaSalle,45.43712,-73.62154,Entire home/apt,55,7,16,2022-09-12,2.11,1,58,16,
54399586,"Bel appartement à Montréal, près de tout.",71200382,Francis,,Villeray-Saint-Michel-Parc-Extension,45.56499,-73.6074,Entire home/apt,109,32,3,2022-07-22,0.55,2,294,3,
54231892,Downtown Montreal Cosy Space,439780348,Cinq,,Ville-Marie,45.51128,-73.5629,Entire home/apt,172,2,45,2022-09-11,5.65,6,332,45,
54403639,Lovely 2 bedrooms apartment in family building.,441915198,Mike,,Rosemont-La Petite-Patrie,45.54292,-73.58909,Entire home/apt,62,32,1,2022-08-28,1,2,76,1,
54232525,Large private room in large apartment near metro,249925211,Ahmad,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48085,-73.63106,Private room,100,31,3,2022-05-29,0.37,7,264,3,
54403645,Lovely and sunny one bedroom unit with 2 balconies,441915198,Mike,,Rosemont-La Petite-Patrie,45.54502,-73.5884,Entire home/apt,55,32,3,2022-08-05,0.54,2,215,3,
54404275,luxury* fully equipped*queen beds* *gym*,341788646,Buzz,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46462,-73.61596,Entire home/apt,164,1,7,2022-08-14,0.93,19,50,7,
54236734,2 BDR TETREAUVILLE WITH FENCED BACKYARD,434955825,Gabrielle,,Mercier-Hochelaga-Maisonneuve,45.59785,-73.51681,Entire home/apt,120,32,0,,,57,14,0,
54237240,1BED - GYM Indoor Pool +,434416250,Angel,,Ville-Marie,45.49442,-73.57204,Entire home/apt,85,31,0,,,6,83,0,
54408796,Logement paisible à proximité de tout!,442059875,Yan,,Rosemont-La Petite-Patrie,45.54482,-73.56864,Entire home/apt,85,30,2,2022-02-24,0.29,1,14,2,
54239036,Perfect for 4! Two Story Calm 2BR + 2BA near canal,439383792,Selim,,Le Sud-Ouest,45.46789,-73.59044,Entire home/apt,293,1,40,2022-09-04,5.58,2,37,40,
54241208,SUPERBE condo  au centre ville Montréal,435823676,Ousmanou,,Ville-Marie,45.51033,-73.57011,Entire home/apt,187,2,11,2022-09-08,3.79,1,309,11,
501350838784685899,Grand appartement calme et lumineux,55083567,Priscilla,,Ville-Marie,45.53208,-73.55698,Entire home/apt,100,45,0,,,1,316,0,
503858377128953943,New✧Chic & Stylish  Modern Studio ★★★★★,66340481,Daniel,,Rosemont-La Petite-Patrie,45.53577,-73.60525,Entire home/apt,159,1,1,2022-05-06,0.23,37,39,1,
54241348,Appartement en plein coeur du plateau Mont-Royal,24959731,Maximilien,,Le Plateau-Mont-Royal,45.52201,-73.57947,Entire home/apt,52,10,0,,,1,0,0,
507128691048072562,Cozy room - Olympic stadium Montreal,311965790,Alex,,Rosemont-La Petite-Patrie,45.55737,-73.56778,Private room,115,1,53,2022-09-05,5.62,7,247,53,
54241777,★Relocation/Business/Newcomers ★Modern Loft,117827514,Alex,,Ville-Marie,45.51222,-73.56171,Entire home/apt,114,30,0,,,30,64,0,
54242018,Large rental unit at the heart of Monkland Village,81840085,Elizabeth,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4753,-73.62174,Entire home/apt,150,30,4,2022-07-27,0.84,1,269,4,
507454675589901559,Cozy apt. close to trendy places on Wellington st.,43386081,Michelle,,Verdun,45.4705,-73.56975,Entire home/apt,119,1,78,2022-09-11,8.24,5,223,78,
54244506,Loft d’artiste industriel avec terrasse,439879748,Mathieu,,Rosemont-La Petite-Patrie,45.54172,-73.57761,Entire home/apt,140,5,22,2022-09-07,2.97,1,22,22,
509378481527521203,Chambre chaleureuse proche du centre touristique,26925287,Martine,,Ville-Marie,45.531624,-73.56118,Private room,63,2,5,2022-09-08,0.61,1,183,5,
54247989,Charming 1 bedroom in Montreal,45822092,Jesus,,Lachine,45.44915,-73.65029,Entire home/apt,70,5,12,2022-06-27,1.68,2,301,12,
509982115855413189,Entire appartment with 3 bedrooms / 2 balconies,233987956,John,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.470551,-73.607132,Entire home/apt,139,1,44,2022-09-10,4.77,2,246,44,
54259001,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,,Ville-Marie,45.49578,-73.58136,Entire home/apt,65,32,3,2022-07-29,0.91,70,363,3,
511553994297889596,Spectacular 2Bedroom condo in heart of Montréal,94631368,Hiba,,Ville-Marie,45.49485,-73.5698,Entire home/apt,124,90,0,,,5,364,0,
54260996,"1 large bedroom apt, next to Bell Center",425386401,Claudie,,Ville-Marie,45.4947,-73.5683,Entire home/apt,350,3,1,2022-06-20,0.35,1,0,1,
54263186,3 BDR WITH GARAGE in POINTE CLAIRE,434955825,Gabrielle,,Pointe-Claire,45.46763,-73.80686,Entire home/apt,120,32,1,2022-08-10,0.88,57,49,1,
511611369392719636,Cottage Unifamiliale Kirkland,8242798,Gabrielle,,Kirkland,45.44304,-73.87267,Entire home/apt,150,32,0,,,1,89,0,
513946219313818750,Peaceful Artistic Condo - Plateau Mt-Royal,183940896,Vincent,,Le Plateau-Mont-Royal,45.52796,-73.59157,Entire home/apt,193,1,40,2022-09-11,4.86,1,309,40,307861
54267420,1BR ideal for Relocations☆Upscale☆Modern☆ Balcony,117827514,Alex,,Ville-Marie,45.51555,-73.55978,Entire home/apt,165,30,2,2022-07-31,0.81,30,330,2,
54288540,Cheerful 1 Bedroom Residential Home,198688486,Ashley,,Pointe-Claire,45.45427,-73.79666,Private room,150,2,1,2022-01-19,0.13,1,242,1,
515201600872159590,"Apartment-Studio, Mile-End / Plateau",31170756,Sylvain,,Le Plateau-Mont-Royal,45.5252,-73.59806,Entire home/apt,50,30,4,2022-08-31,0.61,5,56,4,
516738797606306340,Stylish Studio perfect for★relocations ★newcomers★,66340481,Daniel,,Ville-Marie,45.5188,-73.55707,Entire home/apt,149,31,8,2022-08-20,0.92,37,325,8,
54289876,3 BDR with BACKYARD/GARAGE/METRO LANGELIER,434955825,Gabrielle,,Mercier-Hochelaga-Maisonneuve,45.58248,-73.54044,Entire home/apt,126,32,3,2022-07-29,0.53,57,85,3,
518185260228277229,"Bright, ZEN room in trendy MTL neighborhood",7528671,Mia,,Le Sud-Ouest,45.48064,-73.58565,Private room,89,3,27,2022-09-10,4.66,1,64,27,
54294637,Lovely 1-bedroom Condo with free parking premises,440361115,Mohammad,,Ville-Marie,45.51233,-73.56059,Entire home/apt,135,2,0,,,1,0,0,290365816
518826797025788766,2-Floor Hype House in Heart of Downtown Montreal,32242804,Geoff,,Ville-Marie,45.5163,-73.55675,Entire home/apt,1057,2,10,2022-08-07,1.41,1,353,10,
54295542,Grand appartement au centre ville de Montreal,196920774,Presence,,Ville-Marie,45.49659,-73.58924,Entire home/apt,214,1,10,2022-08-22,1.46,1,319,10,
519799555373415597,Lovely one bedroom Victorian Loft,212876324,Saif,,Le Plateau-Mont-Royal,45.50931,-73.57299,Entire home/apt,1000,3,1,2022-03-01,0.15,2,365,1,
54299759,3 BDR /WTH GARAGE **ANJOU**,434955825,Gabrielle,,Anjou,45.5939,-73.54949,Entire home/apt,130,32,0,,,57,47,0,
528163274080785262,Amazing suite *Two Queen*Central 96% Walking Score,382842166,Jupiter,,Ville-Marie,45.51857,-73.55752,Entire home/apt,132,1,36,2022-08-27,4.35,29,51,36,
528210848622479893,★Awesome Suite*queen+queen sofabed*Wi-Fi*downtown★,382842166,Jupiter,,Ville-Marie,45.52076,-73.55597,Entire home/apt,187,1,28,2022-08-24,3.82,29,45,28,
54301077,Maison impeccable à deux coins du fleuve! Unique!,17204322,Josee,,Verdun,45.43998,-73.58921,Entire home/apt,200,60,0,,,3,346,0,
54305310,Cozy soft deco apartment,9074713,Jozef,,Rosemont-La Petite-Patrie,45.54175,-73.5964,Entire home/apt,85,5,3,2022-07-24,0.74,2,1,3,
529090080068684317,Cottage lumineux dans le Petit Laurier,138481,Caroline,,Le Plateau-Mont-Royal,45.53531,-73.58664,Entire home/apt,369,1,4,2022-08-14,2.35,1,0,4,
533979768988187334,★Modern Suite  ★Relocation/Business/Newcomers ★,66340481,Daniel,,Ville-Marie,45.51184,-73.56189,Entire home/apt,95,30,0,,,37,58,0,
54308177,Lovely 4 bedroom apartment with private rooftop,22634101,Marc,,Le Plateau-Mont-Royal,45.51938,-73.59593,Entire home/apt,180,90,0,,,1,315,0,
54339560,Equipped Suite for ★Business stays Balcony & Gym★,195501369,Julio,,Ville-Marie,45.50203,-73.58245,Entire home/apt,100,31,5,2022-08-12,0.79,49,161,5,
534725860286591076,*MONTREAL | Tropical Apartment | Family's choice,439160268,Comfort,,Villeray-Saint-Michel-Parc-Extension,45.55285,-73.61398,Entire home/apt,139,1,45,2022-08-28,6.34,3,72,45,
534753264330526517,Extended stays suite near ★ Berri Uqam station ★,66340481,Daniel,,Ville-Marie,45.51848,-73.55921,Entire home/apt,149,30,0,,,37,60,0,
54339914,Superbe chambre bien éclairée et tranquille,48000227,Andréanne,,Villeray-Saint-Michel-Parc-Extension,45.55952,-73.59416,Private room,110,2,19,2022-09-03,4.25,1,330,19,
536177386808726528,★ Sleek ★ Modern ★ Professionals★ Relocations 1BR,66340481,Daniel,,Ville-Marie,45.50926,-73.56639,Entire home/apt,159,30,0,,,37,101,0,
537882032723114911,Beautiful 2BR Penthouse @ Quartier Du Spectacle,436305011,FortyDayRentals,,Ville-Marie,45.51087,-73.56977,Entire home/apt,180,2,53,2022-08-12,6.60,21,76,53,
537891686788160429,Gorgeous 1BR Condo @ Quartier Du Spectacle,436305011,FortyDayRentals,,Ville-Marie,45.51099,-73.56966,Entire home/apt,180,2,50,2022-08-18,6.58,21,80,50,
