id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
39788249,Comfortable family home,305457271,John,,Dublin City,53.341,-6.35603,Private room,24,4,1,2019-12-07,0.03,1,0,0,
40394483,Newly renovated 2 Bed Georgian House,37394489,Paul,,Dublin City,53.3626,-6.23828,Entire home/apt,100,2,8,2020-04-11,0.24,1,0,0,
40439840,Classic Ensuite 2,311996723,Damien,,Dublin City,53.35387,-6.27274,Private room,55,7,0,,,7,36,0,
39793402,The Sackville Rooms,305900158,Robert,,Dublin City,53.34965,-6.25806,Private room,650,1,0,,,1,0,0,
39795425,Large room with 2 double beds suited for families,299545620,Patricia,,Dn Laoghaire-Rathdown,53.26963,-6.2269,Private room,100,2,16,2022-07-04,0.47,2,315,7,
40440193,Classic Ensuite 4,311996723,Damien,,Dublin City,53.35549,-6.27418,Private room,55,7,0,,,7,27,0,
40440817,Classic Ensuite 3,311996723,Damien,,Dublin City,53.35439,-6.27223,Private room,55,7,0,,,7,36,0,
39795835,Double bedroom suitable for two in a unique home,299545620,Patricia,,Dn Laoghaire-Rathdown,53.26916,-6.2262,Private room,78,2,20,2022-09-01,0.61,2,308,16,
40440931,Lovely double room close to city center,312840221,Bego,,Dublin City,53.34974,-6.27789,Private room,47,2,14,2020-03-20,0.42,2,0,0,
39814391,Spacious Room in Ballsbridge - 3 min to Aviva,28385328,Alana,,Dublin City,53.33363,-6.2261,Private room,48,1,17,2022-06-26,0.49,2,0,7,
40442323,Classic Ensuite 5,311996723,Damien,,Dublin City,53.35375,-6.27393,Private room,55,7,0,,,7,36,0,
40443101,Classic Ensuite 6,311996723,Damien,,Dublin City,53.3555,-6.27237,Private room,55,7,0,,,7,36,0,
39815830,Cosy Studio Cottage 15 min Walk From Temple Bar.,52286191,Anthony,,Dublin City,53.33404,-6.27678,Entire home/apt,68,2,1,2020-01-03,0.03,1,0,0,
40443552,Classic Ensuite 7,311996723,Damien,,Dublin City,53.35592,-6.27377,Private room,55,7,0,,,7,36,0,
39820233,Classy room ☆ 10min to Airport/ Beaumont Hospital,45787311,Belinda,,Dublin City,53.38242,-6.23239,Private room,140,1,27,2021-12-13,0.79,3,47,10,
40461673,Double bed in the hip area in Dublin,312840221,Bego,,Dublin City,53.34982,-6.27813,Private room,45,2,15,2020-03-09,0.46,2,0,0,
40468022,Touristic area - 1 Bed apartment in city center,313107069,Mahmut,,Dublin City,53.3411,-6.27346,Entire home/apt,150,2,13,2020-03-20,0.39,1,0,0,
39834808,"Spacious, Elegant Townhouse in Fabulous Location",306494723,Brian,,Dublin City,53.33524,-6.23701,Entire home/apt,1200,2,2,2020-03-18,0.07,1,0,0,
40496014,Luxury Double room,62773485,Kathleen,,Fingal,53.48539,-6.1586,Private room,80,1,10,2022-09-10,0.78,2,125,9,
39835646,Modern double with private bathroom,41602611,Aine,,Fingal,53.48887,-6.14949,Private room,70,2,46,2022-09-06,1.33,1,266,36,
40507877,Entire Home for your Stay,36510026,Ray,,Dn Laoghaire-Rathdown,53.28103,-6.24578,Entire home/apt,210,2,4,2022-08-29,1.52,1,104,4,
39840572,Double Room - Dublin City Centre,306582186,Carmelo,,Dublin City,53.35017,-6.26605,Private room,65,1,10,2020-03-18,0.29,1,0,0,
40519127,Cozy double room close to City Center 15mins,146899456,Gino,,Dublin City,53.31399,-6.28086,Private room,29,2,9,2021-03-21,0.27,1,0,0,
40527891,Central Ensuite Double room near Temple Bar,23023682,Oğuzcan,,Dublin City,53.34933,-6.26146,Private room,65,1,2,2020-01-02,0.06,1,0,0,
39853793,The Liberties Cottage! Great for Groups of 4 - 6,11358880,Antonis,,Dublin City,53.33854,-6.27822,Entire home/apt,129,3,0,,,2,0,0,
39868299,Cozy & Comfy 2 BD in DT near Temple Bar-9 Min Walk,305868484,Franco,,Dublin City,53.34954,-6.26682,Private room,85,2,10,2022-03-06,0.31,2,1,1,
40533046,BRIGHT Double bedroom Flat in Temple Bar,10168910,Fabien,,Dublin City,53.34509,-6.26833,Entire home/apt,120,3,0,,,2,0,0,
39888150,Room and Office in great location!,6494748,Jeff,,Fingal,53.48697,-6.1533,Private room,43,15,2,2022-07-31,0.18,1,164,2,
40559105,Nice Apt in Dublin City Center.,314213027,Ahmed,,Dublin City,53.35331,-6.25871,Entire home/apt,139,2,24,2022-04-24,0.73,1,0,6,
39889847,Hendrick Double Room,305466304,Hendrick Smithfield,,Dublin City,53.34851,-6.28006,Private room,263,1,77,2022-08-27,2.24,3,253,47,
39895442,Private Bedroom near St Stephens Green,14942866,Brandon,,Dublin City,53.33383,-6.2641,Private room,58,2,1,2020-02-03,0.03,1,0,0,
40575102,Bright and Cozy Room in Portobello 2,271235574,Leticia&Sara,,Dublin City,53.33718,-6.27388,Private room,50,1,0,,,2,0,0,
39914831,4 Cosy double room.,112817106,Elena,,Fingal,53.40064,-6.3843,Private room,96,1,19,2022-09-06,0.59,10,86,14,
40588167,Be part of our lovely home,63254129,Tara,,Dublin City,53.37742,-6.32874,Private room,30,2,2,2020-01-03,0.06,1,0,0,
39914946,Private Double room in Dublin,112817106,Elena,,Fingal,53.4014,-6.38592,Private room,94,1,24,2022-09-01,0.71,10,82,13,
40590065,Quiet city center en-suite double bedroom,139613460,Lasse,,Dublin City,53.33201,-6.24443,Private room,50,1,3,2020-01-31,0.09,1,0,0,
40607524,Swallow's Rest Garden Apartment,76801508,Bridget,,Fingal,53.54637,-6.39984,Entire home/apt,140,3,72,2022-09-03,2.14,1,268,36,
39977570,Large Single Bedroom with en-suite,152208022,Pauline,,South Dublin,53.28439,-6.33871,Private room,42,1,48,2022-08-29,2.99,2,253,47,
39982451,Windmill Lane,162402361,Ian,,Dublin City,53.34523,-6.24544,Entire home/apt,195,28,10,2022-06-16,0.49,38,330,5,
40632277,Max St,7069462,Micheal,,Dublin City,53.33527,-6.28717,Entire home/apt,246,2,5,2022-09-10,0.41,13,60,4,
39988290,Private Double Room with Bathroom in Dublin,308320575,Nadia,,Fingal,53.40035,-6.38522,Private room,83,1,8,2021-08-22,0.24,2,0,0,
40634674,Private Room. Great location!,315028173,Jennifer,,Fingal,53.40567,-6.29513,Private room,83,1,47,2022-08-29,1.44,1,0,39,
39989926,Double room with private ensuite.,308320575,Nadia,,Fingal,53.40171,-6.3855,Private room,50,1,3,2021-07-02,0.10,2,0,0,
40650783,Central newly renovated 15 mins to airport,7152723,Jamie,,Dublin City,53.36047,-6.24546,Private room,58,2,8,2020-03-08,0.25,2,0,0,
40650927,"Recently renovated house, centrally located",7152723,Jamie,,Dublin City,53.36025,-6.24417,Entire home/apt,120,2,20,2021-06-13,1.13,2,0,0,
40653866,City Centre Artisan Terrace Home,6250703,John,,Dublin City,53.35586,-6.24113,Entire home/apt,79,2,0,,,2,0,0,
40658536,Brand New House - Quite & Safe - Double Bedroom,315395183,Zeeshan,,South Dublin,53.34114,-6.46535,Private room,40,1,2,2019-12-27,0.06,1,0,0,
39996993,Private Apartment with own balcony and rooftop,18086352,Tom,,Dublin City,53.34592,-6.27952,Entire home/apt,129,9,18,2022-04-30,0.53,1,0,6,
40688137,"Beautiful en suite room, with view of a castle.",315801659,S,,South Dublin,53.29962,-6.28528,Private room,75,1,2,2020-01-01,0.06,1,0,0,
40003891,Grand Canal Dock - Comfort room with ensuite bath,83451121,Carlotta,,Dublin City,53.33972,-6.23762,Private room,39,28,4,2020-03-08,0.12,1,0,0,
40690830,City Centre Apartment (2 single beds) in Dublin,121993313,Mark,,Dublin City,53.34603,-6.25452,Entire home/apt,115,3,3,2020-03-09,0.10,1,0,0,
40018460,"Chic, modern and quiet space in heart of Dublin",30134839,Donnacha,,Dublin City,53.34419,-6.24011,Private room,80,1,3,2019-12-01,0.09,1,0,0,
40698671,Room for 2 friends,160206981,Brian,,Dublin City,53.32254,-6.2371,Private room,126,2,42,2022-08-24,1.36,3,52,38,
40018779,"1 bed,shared apartment in heart of Dublin",69384045,Anar,,Dublin City,53.35027,-6.25413,Entire home/apt,70,1,1,2019-11-16,0.03,1,0,0,
40715109,Ensuite room in Irish Townhouse | Dublin,586002,Daniela,,Dublin City,53.34343,-6.22609,Private room,65,2,1,2020-01-01,0.03,2,0,0,
40025152,Stunning Christchurch Duplex,12036741,Micheál,,Dublin City,53.34235,-6.2727,Entire home/apt,117,14,10,2022-08-06,0.30,20,0,2,
40026440,Perfect for Professional,266244126,Gustavo,,Dublin City,53.35042,-6.26105,Private room,47,4,2,2020-02-23,0.06,2,0,0,
40721499,(RDS) One Bed Apartment Near the City & Transport,284316494,Alex,,Dublin City,53.32861,-6.22152,Entire home/apt,93,1,173,2022-08-28,5.17,1,47,82,
40029663,"Double Bedroom in Coolest Village, Stoneybatter",247835209,Maria,,Dublin City,53.35162,-6.28653,Private room,50,2,0,,,2,0,0,
40036290,Georgian style 2-bed apartment in perfect location,1217499,Mario,,Dublin City,53.32928,-6.25886,Entire home/apt,400,3,5,2021-08-14,0.15,1,0,0,
40728675,Portobello house,19674751,Asia Joanna,,Dublin City,53.33269,-6.27878,Private room,40,2,0,,,2,0,0,
40745017,Small but cosy and efficient room in Sandycove,10882320,Monica,,Dn Laoghaire-Rathdown,53.28241,-6.11775,Private room,50,14,5,2022-07-03,0.16,3,0,3,
40050072,"Bright, cosy double bedroom in Tranquil area.",130108825,Rozita,,Dublin City,53.36254,-6.18321,Private room,60,1,2,2020-01-03,0.06,1,0,0,
40757461,entire house close to city centre (1 double bed),99750511,Kevin,,Dublin City,53.34202,-6.29925,Entire home/apt,100,2,7,2022-06-26,0.21,2,0,6,
40060687,Beautiful Twin Bed En-suite Beside Airport,309003776,Ciarán,,Fingal,53.45134,-6.23868,Private room,45,1,12,2020-03-15,0.37,4,0,0,
40782962,Cozy double room Dublin city centre,16342263,Coralie,,Dublin City,53.33793,-6.2654,Private room,32,1,28,2020-12-21,0.85,1,0,0,
40782969,New Studio in Harold's Cross,7347275,Rafaela,,Dublin City,53.3164,-6.28205,Entire home/apt,100,2,0,,,7,0,0,
40793561,"2 bed apt in Victorian house, Rathgar rd",33353654,Niamh,,Dublin City,53.32054,-6.26824,Entire home/apt,115,15,23,2022-09-05,0.70,5,67,6,
40079815,Single Bedroom - 10 Mins from City Centre by Bus,107181384,Rakesh,,Dublin City,53.31592,-6.28239,Private room,45,2,0,,,1,0,0,
40818887,"Double room, private bathroom, near Phoenix park",136791673,Declan,,Fingal,53.37116,-6.36865,Private room,68,1,15,2022-06-26,0.46,1,104,9,
40088752,Cosy double room,28990594,Svetlana,,South Dublin,53.28119,-6.3034,Private room,35,2,5,2020-03-10,0.15,1,0,0,
40830264,Dublin Double Bedroom,317628566,Kieran,,Dublin City,53.35286,-6.29389,Private room,150,1,18,2022-05-30,0.57,1,0,9,
40089331,Modern and cosy apartment in the heart of Dublin,309310250,Valerio,,Dublin City,53.34612,-6.26694,Private room,50,2,6,2020-02-22,0.17,1,0,0,
40091326,Restored period family home in heart of Dublin,1674540,Eavan,,Dublin City,53.33324,-6.27324,Entire home/apt,300,4,1,2019-12-31,0.03,1,0,0,
40840761,Recently renovated Modern Apartment in City Centre,210874726,Gitana,,Dublin City,53.3599,-6.24484,Entire home/apt,50,1,10,2020-03-08,0.30,2,0,0,
40103275,Modern Cottage in Historic Portobello Harbor,406017,Marina,,Dublin City,53.33083,-6.26851,Entire home/apt,316,3,55,2022-08-28,1.67,1,11,35,
40851587,Lovely Flat Apartment,30018479,Camila,,Dublin City,53.35837,-6.2668,Entire home/apt,140,5,0,,,1,0,0,
40107477,"Bright, spacious 2 bed house in Howth Village",64932310,Tara,,Fingal,53.38591,-6.06799,Entire home/apt,229,5,6,2022-08-03,0.43,1,0,4,
40878544,Cosy room in Irish townhouse | Dublin,586002,Daniela,,Dublin City,53.34316,-6.22665,Private room,75,2,1,2020-01-01,0.03,2,0,0,
40115872,"Private Room 2  
10min walk to city center",137516211,Dayane,,Dublin City,53.35728,-6.25085,Private room,45,1,8,2019-12-13,0.23,3,0,0,
40885292,Central elegant ensuite: spacious double room,10619048,Smuel,,Dublin City,53.3454,-6.23829,Private room,45,2,3,2020-01-12,0.09,1,0,0,
40138082,Bright home in a quiet neighbourhood.,172538850,Maeve,,Dublin City,53.32083,-6.32637,Entire home/apt,110,2,4,2020-02-09,0.12,1,0,0,
40893695,St. Stephen’s Green,201625838,Niko,,Dublin City,53.34391,-6.2639,Private room,50,2,2,2019-12-30,0.06,1,0,0,
40957099,"En suite, twin room with excellent transport links",304629113,Samantha,,Fingal,53.38783,-6.13697,Private room,70,1,4,2022-09-04,0.12,1,353,3,
40150546,cosy double bedroom on skerries seafront,4240070,Valerie,,Fingal,53.57762,-6.10493,Private room,60,2,1,2022-07-04,0.42,1,6,1,
40958005,Comfy bedroom all facilities,259582682,Jonathan,,South Dublin,53.33612,-6.46024,Private room,23,1,2,2020-01-10,0.06,1,0,0,
40165176,"Newly refurbed, seaside location & close to city",40755931,Eimear,,Fingal,53.38575,-6.14021,Entire home/apt,160,6,4,2021-01-09,0.12,1,0,0,
40980942,Cheap accommodation in the city centre,114811592,Jayesh,,Dublin City,53.35172,-6.26283,Shared room,20,5,1,2020-01-18,0.03,1,0,0,
40167231,Luxury Master Bedroom in Custom House Square,123760426,Manya,,Dublin City,53.34846,-6.24234,Private room,100,1,14,2020-03-14,0.41,1,0,0,
41024120,"Great location, walking distance to city centre!",6843557,Brunna,,Dublin City,53.34838,-6.28112,Entire home/apt,140,1,2,2020-03-01,0.06,1,0,0,
41358429,Private Room . Dublin City Center,325145914,Verônica,,Dublin City,53.358387,-6.2624,Private room,175,3,11,2022-03-14,0.90,1,283,11,
41368324,"Super city home, quite, yet in the heart of it all",223638198,Dermot,,Dublin City,53.35262,-6.296,Entire home/apt,100,2,8,2020-03-16,0.25,1,0,0,
41096614,"Great apartment at Jameson Distillery, Smithfield",272656753,Michael,,Dublin City,53.34736,-6.27888,Entire home/apt,79,3,1,2020-02-10,0.03,1,0,0,
41127894,Double bed with OWN BATHROOM in City Centre,173351235,David,,Dublin City,53.3496,-6.27156,Private room,80,2,6,2020-03-16,0.19,2,0,0,
41372408,Quiet house near airport,318930,Miguel,,Dublin City,53.39442,-6.26644,Private room,35,1,12,2020-05-27,0.38,1,0,0,
41375066,"Double Bedroom - Tintawn Guesthouse, Toraigh.",43175938,Declan,,Dn Laoghaire-Rathdown,53.26096,-6.20145,Private room,60,50,4,2022-05-31,0.31,10,8,3,
41144601,Ideal City Centre Apartment on the Water,24552782,Nicholas,,Dublin City,53.34956,-6.24709,Entire home/apt,90,2,1,2020-01-26,0.03,2,0,0,
41388131,Beautiful Modern Apartment  IFSC Dublin 1,30561562,John,,Dublin City,53.35036,-6.24616,Entire home/apt,172,2,26,2022-07-03,1.15,4,31,11,
41146674,Stunning Smithfield 2 bed,86311046,Bernie,,Dublin City,53.35207,-6.27651,Entire home/apt,120,14,34,2022-08-21,1.05,3,0,9,
41149224,SPACIOUS 1 BED APT - Dublin City (15 DAYS),251149981,Temple Bar,,Dublin City,53.34561,-6.2633,Entire home/apt,157,14,23,2022-07-24,0.71,8,202,6,
41393137,"Private Double Room. Well located, City Centre",305868484,Franco,,Dublin City,53.34911,-6.26679,Private room,100,1,0,,,2,0,0,
41152926,Stylish Apt in Temple Bar - DUBLIN (15 DAYS),251149981,Temple Bar,,Dublin City,53.34446,-6.26528,Entire home/apt,150,14,11,2022-03-20,0.34,8,156,2,
41400438,Central Penthouse,309319329,Jack,,Dublin City,53.35261,-6.25268,Private room,50,2,3,2020-03-08,0.09,1,0,0,
41405568,[R1&R2] 2 Double bedrooms with parking space!,68132218,Bruno,,Fingal,53.39385,-6.37783,Private room,106,1,0,,,5,0,0,
41169162,Luxury apartment in Dundrum,48860237,Orsi,,Dn Laoghaire-Rathdown,53.28296,-6.2442,Entire home/apt,129,2,0,,,1,0,0,
41210673,Spacious Room in Beautiful House Beside Airport,309003776,Ciarán,,Fingal,53.44943,-6.24026,Private room,31,1,5,2020-03-01,0.16,4,0,0,
41406030,Lovely and Cosy flat in the heart of Dublin City,89084291,Luana,,Dublin City,53.33048,-6.2495,Entire home/apt,80,1,1,2020-01-11,0.03,1,0,0,
41226640,"Cheerful single room, close to city center.",323577303,Jose,,Dublin City,53.35865,-6.26211,Private room,120,1,18,2022-06-19,3.03,1,2,18,
41419819,Modern Apt bedroom in the hearth of Temple Bar,31710747,Belén,,Dublin City,53.34325,-6.26968,Entire home/apt,190,3,1,2020-02-09,0.03,1,0,0,
41267728,Liberties 2 Bed Apartment,12036741,Micheál,,Dublin City,53.34247,-6.27594,Entire home/apt,129,1,4,2021-01-03,0.12,20,0,0,
41450619,Twin Bedroom 100m from Temple Bar,162490531,Danny,,Dublin City,53.34898,-6.26611,Private room,100,1,1,2020-01-23,0.03,3,0,0,
41277010,Dublin Central Bedroom with Ensuite B&B WIFI,256238069,Gareth,,Dublin City,53.35588,-6.29538,Private room,85,3,10,2022-09-05,0.33,2,51,9,
41285982,Clifftops Lodge: rural retreat in Dublin City,258980548,Michelle,,Dn Laoghaire-Rathdown,53.25831,-6.23383,Entire home/apt,155,2,21,2022-08-26,0.66,1,141,18,
41452325,Home from home,23327770,Fiona,,South Dublin,53.27829,-6.44622,Private room,69,1,8,2022-09-04,0.25,2,52,6,
41298895,Central river-view city-center apartment,128901883,Aristita Daniela,,Dublin City,53.34586,-6.25949,Entire home/apt,219,1,0,,,1,0,0,
41468791,Double Bedroom with ensuite / Private Parking,326402409,Beata,,Fingal,53.37146,-6.36789,Private room,38,2,6,2020-03-01,0.19,1,0,0,
41472752,"Modern family home, 15 mins to Airport 30 to City",298592391,Terence,,Dublin City,53.38663,-6.23373,Entire home/apt,250,3,11,2022-08-15,0.80,3,0,9,
41313978,Fine living,303882958,Pankaj,,Dublin City,53.34953,-6.28115,Private room,50,1,2,2020-03-08,0.06,1,0,0,
41474439,Double bedroom with private bathroom,149849354,Jonas,,Dublin City,53.35254,-6.23271,Private room,60,1,3,2020-03-15,0.09,1,0,0,
41315495,Seaside home close to Dublin city,98902569,Vincent,,Dublin City,53.388038876134985,-6.152772527017219,Entire home/apt,140,2,2,2022-08-02,0.87,1,0,2,
41498174,Central 2-bedroom penthouse apartment with a view,23457953,Danny,,Dublin City,53.34851,-6.27142,Entire home/apt,343,3,3,2022-08-29,1.36,1,299,3,
41499888,Modern family home with five large bedrooms,19737651,Ian,,Fingal,53.43983,-6.15889,Entire home/apt,289,5,0,,,1,0,0,
41345985,North Central City Apt - Bakers Yard,324931334,Brian,,Dublin City,53.36044,-6.2566,Private room,63,1,2,2020-03-14,0.06,1,0,0,
41502305,"Cozy Private King Room & Bath,  10 min City Center",22818669,Jaime,,Dublin City,53.33124,-6.21899,Private room,75,6,3,2022-02-16,0.10,2,0,1,
41503574,Large Family Home in Rathgar,26369033,Aine,,Dublin City,53.31267,-6.26937,Entire home/apt,250,6,0,,,1,0,0,
42529815,Big standard double room.,185325642,Adebisi,,South Dublin,53.35394,-6.45047,Private room,85,1,6,2022-05-29,0.20,1,83,5,
41512395,Rural escape in Dublin close to mountains & city,326962926,Niamh&Niall,,Dn Laoghaire-Rathdown,53.26735,-6.24403,Entire home/apt,115,2,1,2020-01-14,0.03,1,0,0,
42531699,Double bedroom in Clontarf- 15 mins to CityCentre,274988567,Cathal,,Dublin City,53.36873,-6.18304,Private room,59,3,0,,,1,0,0,
41513085,Double Room Close to Stillorgan Village,40566026,Alan,,Dn Laoghaire-Rathdown,53.29138,-6.18943,Private room,39,2,3,2020-02-02,0.09,1,0,0,
42562547,Traditional Dublin home minutes from City Centre,100253602,Sarah,,Dublin City,53.3332,-6.31763,Entire home/apt,40,1,2,2020-03-01,0.06,1,0,0,
42578982,Cosy King in Central Dublin,338500002,Marlin Hotel Stephens Green,,Dublin City,53.3408,-6.2652,Private room,328,1,237,2022-08-26,7.75,1,362,159,
41514889,Double room in colourful home close to Dublin City,23065643,Barbara,,Dublin City,53.3262,-6.30105,Private room,59,2,0,,,1,0,0,
42595519,Comfortable room 15-20 minutes from airport by car,275480567,Rosemary,,Fingal,53.38956,-6.41411,Private room,58,2,15,2022-09-05,1.17,1,28,12,
41533247,Dublin City Center,271082740,Ted And Nikki,,Dublin City,53.34279,-6.27939,Entire home/apt,109,90,0,,,4,135,0,
42597472,Silver Ensuite Room - 360 by Nestor Life,339129247,Mark,,Dublin City,53.3571,-6.26304,Private room,80,1,0,,,2,0,0,
41546007,Beautiful city center family home,52943805,Jack & Vicky,,Dublin City,53.35132,-6.28678,Entire home/apt,170,2,1,2020-02-02,0.03,1,0,0,
42605117,Elegant Ranelagh Apartment,30197527,Aidan,,Dublin City,53.32003,-6.25185,Entire home/apt,110,28,9,2022-08-19,0.40,3,155,6,
41554446,"York Cottage, entire home near the sea",302261445,Rebecca,,Dn Laoghaire-Rathdown,53.29351,-6.14165,Entire home/apt,100,5,32,2022-08-19,1.01,1,60,11,
42622163,Cozy Double bed in D24 - Shops & Bus stop,58520445,Bia,,South Dublin,53.28722,-6.35537,Private room,64,1,1,2020-03-16,0.03,1,0,0,
41577717,Home from home  2,23327770,Fiona,,South Dublin,53.27751,-6.44555,Private room,56,1,42,2022-09-04,1.36,2,63,34,
42640903,Cosy Home in the Heart of Dublin,2953440,Edel,,Dublin City,53.34481,-6.24909,Entire home/apt,150,30,13,2022-05-11,0.43,1,41,5,
41587833,Central & Spacious apt - Stunning River View!,325270503,Jim,,Dublin City,53.34615,-6.25817,Entire home/apt,75,4,6,2020-09-14,0.19,1,0,0,
41587876,Amazing Apartment close to Dublin Airport & City,327780555,Vinita,,Dublin City,53.39962,-6.18159,Private room,50,1,10,2020-03-11,0.31,1,0,0,
41609032,Quiet cottage beside Phoenix Park,280286294,Barry,,Dublin City,53.35227,-6.29748,Private room,60,2,3,2020-03-01,0.10,1,0,0,
